Commit,Date,Test,Checks,Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev),Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Test Path
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-K_8192-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,0.8234971600000001,0.8249942,0.8095164,0.832699,0.00882021700657074,749.56542,750.9281,736.8398,757.9411,8.02835607064112,91687.56,91512.7,90666.0,93262.4,989.1722969230374,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-K_8192-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,0.79167062,0.7905082,0.7843435,0.7979087,0.005380862826443377,720.59618,719.5381,713.9269,726.2742,4.897766725457612,95368.28,95505.0,94619.2,96255.6,648.8078698659602,iron/operators/gemm/test.py::test_gemm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-K_8192-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,0.80455948,0.8049872,0.8004299,0.8092624,0.0037225404990409534,732.3279200000001,732.7172,728.5691,736.6087,3.388352228148636,93838.64,93787.2,93291.7,94321.1,434.07874631223615,iron/operators/gemm/test.py::test_gemm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-K_8192-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,0.7995920599999999,0.7969248,0.796403,0.8066481,0.004460875935060281,727.80644,725.3786,724.9037,734.229,4.060382244690791,94422.34,94736.0,93594.1,94798.1,524.4843210239943,iron/operators/gemm/test.py::test_gemm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-K_8192-num_aie_columns_1-tile_size_input_1-tile_size_output_2048,5/5,3.5608248,3.751141,3.042267,3.930993,0.38481424935051467,3.5586526,3.748853,3.040411,3.928595,0.38457965144661516,,,,,,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-K_8192-num_aie_columns_1-tile_size_input_1-tile_size_output_2048,5/5,3.5735424,3.633582,3.359785,3.747308,0.17793511817598007,3.5713626,3.631366,3.357735,3.745023,0.17782676343930914,,,,,,iron/operators/gemv/test.py::test_gemv
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-K_8192-num_aie_columns_1-tile_size_input_1-tile_size_output_2048,5/5,3.5972340000000003,3.560577,3.454428,3.781515,0.13216417956466123,3.5950398,3.558405,3.452321,3.779208,0.13208335472609714,,,,,,iron/operators/gemv/test.py::test_gemv
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-K_8192-num_aie_columns_1-tile_size_input_1-tile_size_output_2048,5/5,3.7582224,3.736879,3.601754,3.975233,0.139350787758089,3.7559298,3.7346,3.599557,3.972808,0.13926575458525337,,,,,,iron/operators/gemv/test.py::test_gemv
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-K_8192-num_aie_columns_2-tile_size_input_1-tile_size_output_1024,5/5,6.4212664,7.047851,5.258238,7.146536,0.9192549643054965,6.4173498,7.043552,5.255031,7.142177,0.9186939569539467,,,,,,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-K_8192-num_aie_columns_2-tile_size_input_1-tile_size_output_1024,5/5,6.2900371999999996,6.87189,4.994672,7.224721,1.0124321664599067,6.2862002,6.867698,4.991625,7.220314,1.0118147124193244,,,,,,iron/operators/gemv/test.py::test_gemv
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-K_8192-num_aie_columns_2-tile_size_input_1-tile_size_output_1024,5/5,6.3315938,6.582025,5.17991,7.386837,0.9511184689762364,6.327732,6.578011,5.17675,7.382332,0.9505387723956871,,,,,,iron/operators/gemv/test.py::test_gemv
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-K_8192-num_aie_columns_2-tile_size_input_1-tile_size_output_1024,5/5,6.8715412,6.921559,6.131106,7.612213,0.7241965698604902,6.8673496,6.917337,6.127366,7.607569,0.7237550333975578,,,,,,iron/operators/gemv/test.py::test_gemv
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-K_8192-num_aie_columns_4-tile_size_input_1-tile_size_output_512,5/5,10.1384296,9.773781,8.056232,13.69957,2.123591514561899,10.1322446,9.767819,8.051318,13.69121,2.1222947217896717,,,,,,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-K_8192-num_aie_columns_4-tile_size_input_1-tile_size_output_512,5/5,11.5911682,12.24068,8.350871,13.40312,2.146209234259605,11.5840954,12.23321,8.345777,13.39494,2.144896699332115,,,,,,iron/operators/gemv/test.py::test_gemv
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-K_8192-num_aie_columns_4-tile_size_input_1-tile_size_output_512,5/5,10.4597256,9.711507,6.40615,13.89522,2.9979438267975103,10.453345,9.705583,6.402242,13.88674,2.9961146825734155,,,,,,iron/operators/gemv/test.py::test_gemv
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-K_8192-num_aie_columns_4-tile_size_input_1-tile_size_output_512,5/5,10.8614018,10.42944,8.149371,14.08958,2.780664576828208,10.8547762,10.42308,8.1444,14.08098,2.7789673557514494,,,,,,iron/operators/gemv/test.py::test_gemv
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_128-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,2.0958525999999997,1.876441,1.383848,2.834939,0.6003284193358664,,,,,,535.26,558.8,369.9,757.7,155.74499349898863,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_128-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,1.9095762,1.503438,1.354793,2.751691,0.6623288093996064,,,,,,600.3,697.5,381.1,774.0,185.16726222526486,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_128-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,1.8421294,1.666939,1.164291,2.870397,0.6308003862429858,,,,,,619.16,629.0,365.3,900.6,192.23717902632674,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_128-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,1.7876882,1.832707,1.174113,2.717743,0.6365896132401156,,,,,,648.0,572.1,385.8,893.1,222.02766719487914,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_128-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,2.1002856,1.853512,1.127125,3.420493,1.0237086675884892,,,,,,607.26,565.7,306.6,930.3,285.7715223740812,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_128-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,1.6448314,1.835312,0.4254319,2.56766,0.9264155373891648,,,,,,991.0799999999999,571.3,408.4,2464.7,866.9894301547164,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_128-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,1.9906702,1.768361,1.180163,3.349034,0.814806087660555,,,,,,590.16,593.0,313.1,888.5,206.87476404820382,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_128-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,2.0219402,2.008374,1.349586,3.203373,0.7352382959277217,,,,,,569.1,522.1,327.3,777.0,180.13307580785934,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_128-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,2.0031426,1.742307,1.380726,2.680436,0.5735270133017276,,,,,,558.56,601.8,391.2,759.4,155.20738706646665,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_128-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,1.9988454,1.757934,1.376968,2.812395,0.5629188704349855,,,,,,557.56,596.5,372.8,761.5,149.85488981010928,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_128-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,2.1342168,1.803871,1.552503,3.766667,0.918490377521289,,,,,,543.54,581.3,278.4,675.4,153.26621610779068,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_128-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,2.1211946,1.782392,1.255479,3.004464,0.7568993265612013,,,,,,549.46,588.3,349.0,835.2,198.89325780428055,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_128-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,1.97098604,1.892935,0.4225902,3.432507,1.1301837359792026,,,,,,886.82,553.9,305.5,2481.3,903.0396846207813,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_128-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,2.4791272,2.268079,1.855122,3.735868,0.7533420386615233,,,,,,449.62,462.3,280.7,565.2,111.90633136690705,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_128-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,2.3704922,2.306469,1.790262,2.951756,0.44974159838089256,,,,,,455.68,454.6,355.2,585.7,89.08056465918929,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_128-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,1.99683658,1.919214,0.3010529,3.415913,1.1896549866875195,,,,,,1075.72,546.4,307.0,3483.0,1352.9318726380866,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_256-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,1.89805592,0.5859225,0.5753573,4.087665,1.809268401307,,,,,,2381.56,3579.2,513.0,3645.0,1678.5835898161283,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_256-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,2.40782182,3.408523,0.5784936,3.981758,1.671258527515989,,,,,,1763.6399999999999,615.3,526.7,3625.2,1618.8227552761914,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_256-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,2.3877873,2.985733,0.5871109,4.062351,1.6853054347708696,,,,,,1775.74,702.4,516.2,3572.0,1618.737970766115,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_256-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,2.37809064,2.29846,0.8455082,4.266024,1.2214149674036043,,,,,,1151.68,912.4,491.6,2480.3,766.8230089140519,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_256-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,4.3367232,3.922286,2.444336,6.476109,1.6978124185682884,,,,,,549.9,534.7,323.8,858.0,219.10127795154457,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_256-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,2.96472076,2.910068,0.5781037,7.416144,2.796263412714019,,,,,,1761.0,720.7,282.8,3627.6,1673.890687888549,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_256-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,2.13429346,2.888182,0.5918556,3.299458,1.411851043375043,,,,,,1802.06,726.1,635.6,3543.4,1555.4991764703702,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_256-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,3.728406,3.841522,1.651407,5.346509,1.6455091284360899,,,,,,687.54,545.9,392.2,1269.9,371.4844720846351,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_256-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,2.3519861,2.150605,0.5944875,4.736522,1.844996698509187,,,,,,1797.08,975.1,442.8,3527.7,1565.5550252226844,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_256-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,2.7514626,1.953678,1.037737,6.25118,2.1953710568274785,,,,,,1210.3400000000001,1073.4,335.5,2020.9,784.634286148649,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_256-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,3.3490317,3.35649,0.5956925,5.892879,1.89704724010222,,,,,,1146.74,624.8,355.9,3520.5,1332.8279345061762,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_256-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,4.0654776,4.131147,3.211821,4.950831,0.8264635679180298,,,,,,533.8,507.6,423.6,652.9,110.94586517757207,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_256-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,3.06424282,2.720716,0.6423821,6.98085,2.3901797444694743,,,,,,1229.58,770.8,300.4,3264.6,1176.782975743616,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_256-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,2.96776368,3.110311,0.5858294,5.320007,1.87269762920844,,,,,,1274.68,674.3,394.2,3579.8,1326.1157366534794,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_256-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,3.78727752,5.314466,0.5845466,5.676508,2.4500091667221273,,,,,,1190.9,394.6,369.4,3587.7,1389.9823703917973,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_256-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,3.3941442,2.665081,1.751786,5.468154,1.5395444267174299,,,,,,729.76,786.9,383.5,1197.2,323.9848113723852,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_256-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,2.6517274,2.668207,1.533002,3.945285,0.9429809937571914,,,,,,881.46,786.0,531.6,1368.0,331.16731118877055,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_256-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,2.922573,3.617339,1.209214,3.980473,1.2133073919170279,,,,,,882.34,579.8,526.9,1734.3,515.0990516395851,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_256-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,3.2781949,4.045081,0.5881585,4.813404,1.661857778742077,,,,,,1153.72,518.4,435.7,3565.6,1352.9748175779177,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_256-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,3.50637,2.985308,1.552664,5.957277,1.6427353506881444,,,,,,726.38,702.5,352.0,1350.7,379.90007501973463,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_256-aie_columns_4-channels_2-m_64-n_64-s_8,5/5,4.0979748,3.594109,2.723864,7.269107,1.8188916113885676,,,,,,573.48,583.5,288.5,769.9,179.76532479874976,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_256-aie_columns_4-channels_2-m_64-n_64-s_8,5/5,3.6378449,4.491478,0.8545455,5.83734,2.0553785090196404,,,,,,936.0,466.9,359.3,2454.1,881.8263150983871,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_256-aie_columns_4-channels_2-m_64-n_64-s_8,5/5,2.80612748,3.572704,0.5824874,4.104972,1.5872607751841699,,,,,,1290.3200000000002,587.0,510.9,3600.3,1326.9455214891077,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_256-aie_columns_4-channels_2-m_64-n_64-s_8,5/5,3.35882958,3.128023,0.5953869,5.283484,1.8637318868497237,,,,,,1147.98,670.4,396.9,3522.3,1334.9107374652435,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_512-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,4.4688964,4.517699,3.376388,5.425699,0.7312929279247817,,,,,,960.74,928.4,773.0,1242.2,172.0557119075098,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_512-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,3.0423536,3.421425,1.178347,3.801378,1.0583507344433603,,,,,,1670.92,1225.9,1103.4,3559.5,1057.5376716694304,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_512-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,3.8156932,4.194514,1.231411,5.272498,1.543175225123414,,,,,,1444.2,1000.0,795.5,3406.1,1102.52459609752,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_512-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,3.7947927999999997,4.041725,1.214729,5.370022,1.5499821125060442,,,,,,1457.76,1037.8,781.1,3452.9,1120.902300827329,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_512-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,3.5124017999999997,3.117584,1.666687,7.063056,2.1509908861938953,,,,,,1536.8,1345.4,593.8,2516.6,769.7150219399385,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_512-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,3.8895324000000002,3.303572,1.136937,7.562032,2.9415775975597347,,,,,,1960.18,1269.6,554.7,3689.1,1570.7669168275731,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_512-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,6.4084892,6.767899,3.785394,7.773203,1.6078266940527823,,,,,,700.9,619.7,539.6,1108.0,234.81237190574095,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_512-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,5.5420658000000005,4.212362,2.859594,8.723159,2.531980149622959,,,,,,897.28,995.7,480.8,1466.7,401.0030947511503,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_512-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,5.9723078,6.768227,1.306308,8.552787,2.751483184288376,,,,,,1118.8400000000001,619.7,490.4,3210.8,1171.4281510190883,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_512-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,5.7272518,7.192915,1.090875,7.611532,2.7169413126244923,,,,,,1264.14,583.1,551.0,3844.9,1445.1108964366715,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_512-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,5.586438,6.280064,1.891636,9.054259,3.368388189262262,,,,,,1139.96,667.9,463.2,2217.3,831.586272132964,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_512-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,4.990587,4.411537,3.492724,7.211863,1.4629885748831055,,,,,,895.24,950.8,581.6,1200.9,239.0637843756348,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_512-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,5.3021854,5.884257,1.214827,10.11456,4.0199327172683255,,,,,,1710.26,712.8,414.7,3452.6,1593.988147070109,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_512-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,6.1376632,6.938399,3.282824,7.16435,1.6321705771449564,,,,,,746.58,604.5,585.4,1277.7,298.651296665526,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_512-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,5.2879428,6.832405,1.143374,7.761538,2.7634337894010956,,,,,,1307.1,613.9,540.4,3668.4,1339.286612342556,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_512-aie_columns_2-channels_2-m_64-n_64-s_8,5/5,4.9665324,3.942901,1.666613,11.34408,3.7005813814340445,,,,,,1216.7,1063.8,369.7,2516.7,787.4042576720042,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_512-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,6.0221552,5.857582,1.969615,9.762437,2.9297242500957665,,,,,,936.58,716.0,429.6,2129.5,686.4445840707027,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_512-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,6.385673,6.403703,1.256715,9.383021,3.227094833298907,,,,,,1122.06,655.0,447.0,3337.5,1243.3439359244087,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_512-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,5.0955024,5.632963,1.37527,10.36652,3.552173137099359,,,,,,1353.78,744.6,404.6,3049.8,1095.4146621257175,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_2048-N_512-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,5.9482474,6.184136,3.886641,7.782015,1.55108446769391,,,,,,749.5600000000001,678.2,539.0,1079.2,217.00568656143554,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_2048-N_512-aie_columns_4-channels_2-m_64-n_64-s_8,5/5,6.2571164,7.356595,1.188189,11.1748,3.7795336554190517,,,,,,1211.72,570.1,375.3,3530.0,1317.5424137385482,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_2048-N_512-aie_columns_4-channels_2-m_64-n_64-s_8,5/5,5.8103752,6.881707,3.686205,7.453917,1.8367773121606765,,,,,,793.22,609.5,562.7,1137.8,282.78585007033143,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_2048-N_512-aie_columns_4-channels_2-m_64-n_64-s_8,5/5,5.6390877999999995,4.386948,3.41556,9.851334,2.6642073870290575,,,,,,864.1,956.1,425.8,1228.0,329.74979150865283,iron/operators/transpose/test.py::test_transpose
